text,entities
"Responsible for designing and developing innovative IT solutions. Works with TensorFlow, Java, BigQuery, PyTorch, Risk Assessment to ensure efficiency, security, and performance. Expected to have experience in Network Security, Scikit-learn, SCRUM.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 129, 'label': 'SKILL'}, {'start': 210, 'end': 226, 'label': 'SKILL'}, {'start': 228, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 247, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Risk Assessment, C#, Routing & Switching, SCRUM, Firewalls to improve system efficiency and functionality. Expected to have experience in SIEM, REST APIs, Penetration Testing, CI/CD, NoSQL.","[{'start': 77, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 117, 'label': 'SKILL'}, {'start': 119, 'end': 124, 'label': 'SKILL'}, {'start': 126, 'end': 135, 'label': 'SKILL'}, {'start': 215, 'end': 219, 'label': 'SKILL'}, {'start': 221, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 251, 'label': 'SKILL'}, {'start': 253, 'end': 258, 'label': 'SKILL'}, {'start': 260, 'end': 265, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, SCRUM, SQL, MLOps, Google Cloud to ensure innovation, security, and efficiency. Expected to have experience in Deep Learning, C++, Version Control.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 119, 'label': 'SKILL'}, {'start': 199, 'end': 212, 'label': 'SKILL'}, {'start': 214, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 234, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Agile, ETL, Microservices, Data Visualization, Deep Learning to improve system efficiency and functionality. Expected to have experience in CI/CD, Go, Reinforcement Learning.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 137, 'label': 'SKILL'}, {'start': 217, 'end': 222, 'label': 'SKILL'}, {'start': 224, 'end': 226, 'label': 'SKILL'}, {'start': 228, 'end': 250, 'label': 'SKILL'}]"
"The IT Project Manager is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Python, PyTorch, TensorFlow, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 161, 'end': 167, 'label': 'SKILL'}, {'start': 169, 'end': 176, 'label': 'SKILL'}, {'start': 178, 'end': 188, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, Encryption, Data Warehousing, Azure, Routing & Switching to ensure innovation, security, and efficiency. Expected to have experience in Risk Assessment, Network Security, Kubernetes, Data Visualization.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 144, 'label': 'SKILL'}, {'start': 224, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 257, 'label': 'SKILL'}, {'start': 259, 'end': 269, 'label': 'SKILL'}, {'start': 271, 'end': 289, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, TensorFlow, AWS, Docker, Microservices to improve system efficiency and functionality. Expected to have experience in Reinforcement Learning, Kubernetes, NoSQL.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 122, 'label': 'SKILL'}, {'start': 202, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 243, 'label': 'SKILL'}]"
"The Chief Information Security Officer (CISO) is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in AWS, Azure, Google Cloud, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 184, 'end': 187, 'label': 'SKILL'}, {'start': 189, 'end': 194, 'label': 'SKILL'}, {'start': 196, 'end': 208, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TCP/IP, AWS, ETL, Scikit-learn, Kubernetes to improve system efficiency and functionality. Expected to have experience in Terraform, SQL, Kotlin, Go.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 88, 'label': 'SKILL'}, {'start': 90, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 119, 'label': 'SKILL'}, {'start': 199, 'end': 208, 'label': 'SKILL'}, {'start': 210, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 221, 'label': 'SKILL'}, {'start': 223, 'end': 225, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Encryption, Penetration Testing, Data Warehousing, Network Monitoring, SQL to ensure innovation, security, and efficiency. Expected to have experience in Reinforcement Learning, Firewalls, Swift, Wireless Security, Data Visualization.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 125, 'label': 'SKILL'}, {'start': 127, 'end': 145, 'label': 'SKILL'}, {'start': 147, 'end': 150, 'label': 'SKILL'}, {'start': 230, 'end': 252, 'label': 'SKILL'}, {'start': 254, 'end': 263, 'label': 'SKILL'}, {'start': 265, 'end': 270, 'label': 'SKILL'}, {'start': 272, 'end': 289, 'label': 'SKILL'}, {'start': 291, 'end': 309, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Ruby, Network Monitoring, Version Control, SQL, Design Patterns to ensure efficiency, security, and performance. Expected to have experience in Firewalls, Swift, JavaScript, SCRUM.","[{'start': 77, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 140, 'label': 'SKILL'}, {'start': 221, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 237, 'label': 'SKILL'}, {'start': 239, 'end': 249, 'label': 'SKILL'}, {'start': 251, 'end': 256, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Azure, Encryption, C#, Scikit-learn, Data Visualization to enhance system performance and reliability. Expected to have experience in Java, Reinforcement Learning, Ruby, Kotlin, NoSQL.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 97, 'label': 'SKILL'}, {'start': 99, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 131, 'label': 'SKILL'}, {'start': 210, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 252, 'label': 'SKILL'}, {'start': 254, 'end': 259, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, Risk Assessment, Agile, C#, Routing & Switching to improve system efficiency and functionality. Expected to have experience in Microservices, REST APIs, Ansible.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 131, 'label': 'SKILL'}, {'start': 211, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 244, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TensorFlow, PyTorch, Google Cloud, Scikit-learn, REST APIs to improve system efficiency and functionality. Expected to have experience in Deep Learning, CI/CD, Reinforcement Learning.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 124, 'label': 'SKILL'}, {'start': 126, 'end': 135, 'label': 'SKILL'}, {'start': 215, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 259, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Azure, AWS, C#, Routing & Switching, SCRUM to enhance system performance and reliability. Expected to have experience in JavaScript, Firewalls, REST APIs, Terraform.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 118, 'label': 'SKILL'}, {'start': 197, 'end': 207, 'label': 'SKILL'}, {'start': 209, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 240, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Ruby, Python, Routing & Switching, Cisco Networking, Network Security to ensure innovation, security, and efficiency. Expected to have experience in ETL, Kubernetes, Wireless Security, Scikit-learn.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 88, 'label': 'SKILL'}, {'start': 90, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 127, 'label': 'SKILL'}, {'start': 129, 'end': 145, 'label': 'SKILL'}, {'start': 225, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 259, 'label': 'SKILL'}, {'start': 261, 'end': 273, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Agile, Encryption, Google Cloud, SCRUM, Firewalls to enhance system performance and reliability. Expected to have experience in Java, Data Cleaning, Penetration Testing, BigQuery, Kotlin.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 125, 'label': 'SKILL'}, {'start': 204, 'end': 208, 'label': 'SKILL'}, {'start': 210, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 254, 'label': 'SKILL'}, {'start': 256, 'end': 262, 'label': 'SKILL'}]"
"The GIS Developer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Python, Java, C++, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 156, 'end': 162, 'label': 'SKILL'}, {'start': 164, 'end': 168, 'label': 'SKILL'}, {'start': 170, 'end': 173, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with SCRUM, BigQuery, Cisco Networking, C#, Deep Learning to ensure innovation, security, and efficiency. Expected to have experience in Network Security, JavaScript, Wireless Security, Version Control.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 128, 'label': 'SKILL'}, {'start': 208, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 255, 'label': 'SKILL'}, {'start': 257, 'end': 272, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Microservices, CI/CD, Cisco Networking, Routing & Switching, Python to ensure innovation, security, and efficiency. Expected to have experience in PyTorch, C#, Reinforcement Learning, Docker, SCRUM.","[{'start': 76, 'end': 89, 'label': 'SKILL'}, {'start': 91, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 135, 'label': 'SKILL'}, {'start': 137, 'end': 143, 'label': 'SKILL'}, {'start': 223, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 234, 'label': 'SKILL'}, {'start': 236, 'end': 258, 'label': 'SKILL'}, {'start': 260, 'end': 266, 'label': 'SKILL'}, {'start': 268, 'end': 273, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Ruby, REST APIs, Python, Azure, BigQuery to ensure efficiency, security, and performance. Expected to have experience in Network Security, NoSQL, Scikit-learn, Version Control.","[{'start': 77, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 117, 'label': 'SKILL'}, {'start': 198, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 221, 'label': 'SKILL'}, {'start': 223, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 252, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, Microservices, Python, Google Cloud, Reinforcement Learning to ensure innovation, security, and efficiency. Expected to have experience in Network Security, TCP/IP, Firewalls, Data Visualization, SCRUM.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 147, 'label': 'SKILL'}, {'start': 227, 'end': 243, 'label': 'SKILL'}, {'start': 245, 'end': 251, 'label': 'SKILL'}, {'start': 253, 'end': 262, 'label': 'SKILL'}, {'start': 264, 'end': 282, 'label': 'SKILL'}, {'start': 284, 'end': 289, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Risk Assessment, Agile, C#, PyTorch, AWS to enhance system performance and reliability. Expected to have experience in Scikit-learn, Data Visualization, Version Control.","[{'start': 76, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 116, 'label': 'SKILL'}, {'start': 195, 'end': 207, 'label': 'SKILL'}, {'start': 209, 'end': 227, 'label': 'SKILL'}, {'start': 229, 'end': 244, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Cisco Networking, Routing & Switching, Google Cloud, C#, ETL to ensure efficiency, security, and performance. Expected to have experience in Kubernetes, Wireless Security, Data Visualization, Version Control.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 128, 'label': 'SKILL'}, {'start': 130, 'end': 132, 'label': 'SKILL'}, {'start': 134, 'end': 137, 'label': 'SKILL'}, {'start': 218, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 267, 'label': 'SKILL'}, {'start': 269, 'end': 284, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, Data Warehousing, AWS, Docker, Network Security to improve system efficiency and functionality. Expected to have experience in Scikit-learn, Ruby, CI/CD, Kotlin, Reinforcement Learning.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 131, 'label': 'SKILL'}, {'start': 211, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 268, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Wireless Security, Risk Assessment, Agile, Docker, SIEM to improve system efficiency and functionality. Expected to have experience in Data Visualization, Ansible, Go, Rust.","[{'start': 77, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 126, 'label': 'SKILL'}, {'start': 128, 'end': 132, 'label': 'SKILL'}, {'start': 212, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 243, 'label': 'SKILL'}, {'start': 245, 'end': 249, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Ruby, Microservices, Cisco Networking, Rust, PyTorch to ensure innovation, security, and efficiency. Expected to have experience in Network Security, Kubernetes, Wireless Security, Terraform, Version Control.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 119, 'label': 'SKILL'}, {'start': 121, 'end': 128, 'label': 'SKILL'}, {'start': 208, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 255, 'label': 'SKILL'}, {'start': 257, 'end': 266, 'label': 'SKILL'}, {'start': 268, 'end': 283, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, Agile, Scikit-learn, Firewalls, Python to improve system efficiency and functionality. Expected to have experience in Penetration Testing, Ansible, SQL, Rust.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 89, 'label': 'SKILL'}, {'start': 91, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 122, 'label': 'SKILL'}, {'start': 202, 'end': 221, 'label': 'SKILL'}, {'start': 223, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 241, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Network Monitoring, Python, Data Cleaning, ETL, Network Security to ensure innovation, security, and efficiency. Expected to have experience in Design Patterns, SCRUM.","[{'start': 76, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 117, 'label': 'SKILL'}, {'start': 119, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 140, 'label': 'SKILL'}, {'start': 220, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 242, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, Data Warehousing, Google Cloud, Swift, Firewalls to improve system efficiency and functionality. Expected to have experience in Version Control, Ruby, Rust.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 121, 'label': 'SKILL'}, {'start': 123, 'end': 132, 'label': 'SKILL'}, {'start': 212, 'end': 227, 'label': 'SKILL'}, {'start': 229, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 239, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Microservices, Java, Routing & Switching, Google Cloud, Agile to ensure efficiency, security, and performance. Expected to have experience in Kubernetes, Wireless Security, Terraform, Data Visualization.","[{'start': 77, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 117, 'label': 'SKILL'}, {'start': 119, 'end': 131, 'label': 'SKILL'}, {'start': 133, 'end': 138, 'label': 'SKILL'}, {'start': 219, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 248, 'label': 'SKILL'}, {'start': 250, 'end': 259, 'label': 'SKILL'}, {'start': 261, 'end': 279, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with PyTorch, Routing & Switching, SCRUM, Scikit-learn, Data Visualization to improve system efficiency and functionality. Expected to have experience in Python, Ruby, SQL, Go.","[{'start': 77, 'end': 84, 'label': 'SKILL'}, {'start': 86, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 126, 'label': 'SKILL'}, {'start': 128, 'end': 146, 'label': 'SKILL'}, {'start': 226, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 243, 'label': 'SKILL'}, {'start': 245, 'end': 247, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Azure, Google Cloud, Ansible, PyTorch, Firewalls to ensure innovation, security, and efficiency. Expected to have experience in Swift, C++, Version Control.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 104, 'label': 'SKILL'}, {'start': 106, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 124, 'label': 'SKILL'}, {'start': 204, 'end': 209, 'label': 'SKILL'}, {'start': 211, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 231, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Ruby, SQL, Kotlin, Data Cleaning, TCP/IP to ensure efficiency, security, and performance. Expected to have experience in NoSQL, C++, Terraform, Scikit-learn.","[{'start': 77, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 86, 'label': 'SKILL'}, {'start': 200, 'end': 203, 'label': 'SKILL'}, {'start': 88, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 117, 'label': 'SKILL'}, {'start': 198, 'end': 203, 'label': 'SKILL'}, {'start': 205, 'end': 208, 'label': 'SKILL'}, {'start': 210, 'end': 219, 'label': 'SKILL'}, {'start': 221, 'end': 233, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, SQL, Cisco Networking, REST APIs, Ansible to ensure innovation, security, and efficiency. Expected to have experience in Data Cleaning, Firewalls, SIEM, Go, JavaScript.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 120, 'label': 'SKILL'}, {'start': 122, 'end': 129, 'label': 'SKILL'}, {'start': 209, 'end': 222, 'label': 'SKILL'}, {'start': 224, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 243, 'label': 'SKILL'}, {'start': 245, 'end': 255, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with SCRUM, SQL, Kotlin, Cisco Networking, Rust to ensure innovation, security, and efficiency. Expected to have experience in Python, Ansible, C#, Deep Learning, Version Control.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 118, 'label': 'SKILL'}, {'start': 198, 'end': 204, 'label': 'SKILL'}, {'start': 206, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 249, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Cisco Networking, AWS, Swift, SCRUM, JavaScript to improve system efficiency and functionality. Expected to have experience in SIEM, Ansible, Kotlin.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 124, 'label': 'SKILL'}, {'start': 204, 'end': 208, 'label': 'SKILL'}, {'start': 210, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 225, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with C#, Risk Assessment, Network Security, ETL, TCP/IP to ensure efficiency, security, and performance. Expected to have experience in Firewalls, NoSQL, Wireless Security.","[{'start': 77, 'end': 79, 'label': 'SKILL'}, {'start': 81, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 119, 'label': 'SKILL'}, {'start': 121, 'end': 127, 'label': 'SKILL'}, {'start': 208, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 243, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Microservices, Penetration Testing, PyTorch, Deep Learning, ETL to ensure innovation, security, and efficiency. Expected to have experience in TCP/IP, C++, Version Control.","[{'start': 76, 'end': 89, 'label': 'SKILL'}, {'start': 91, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 119, 'label': 'SKILL'}, {'start': 121, 'end': 134, 'label': 'SKILL'}, {'start': 136, 'end': 139, 'label': 'SKILL'}, {'start': 219, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 247, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Risk Assessment, PyTorch, Docker, SCRUM, MLOps to enhance system performance and reliability. Expected to have experience in REST APIs, Kubernetes, BigQuery, Go, Reinforcement Learning.","[{'start': 76, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 115, 'label': 'SKILL'}, {'start': 117, 'end': 122, 'label': 'SKILL'}, {'start': 201, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 222, 'label': 'SKILL'}, {'start': 224, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 260, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Risk Assessment, AWS, Google Cloud, Routing & Switching, Network Security to enhance system performance and reliability. Expected to have experience in Scikit-learn, C++, Data Visualization, Python, Terraform.","[{'start': 76, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 131, 'label': 'SKILL'}, {'start': 133, 'end': 149, 'label': 'SKILL'}, {'start': 228, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 245, 'label': 'SKILL'}, {'start': 247, 'end': 265, 'label': 'SKILL'}, {'start': 267, 'end': 273, 'label': 'SKILL'}, {'start': 275, 'end': 284, 'label': 'SKILL'}]"
